# チャット

Notion URL: https://www.notion.so/2f2f3b0fba8580fbb9c5f26fb12c88a1
同期日時: 2026-02-01T12:21:40+09:00

---

00:17:57	後半15：上村 彰:	見えます
00:25:38	iPhone (2):	よろしくお願いします
00:25:39	C:	よろしくお願いします。
00:25:40	ふじあい:	よろしくお願いします。
00:25:41	Mm:	よろしくお願いします。
00:25:45	Zoomユーザー 原島唯香:	よろしくお願いします。
00:25:46	natsumi:	よろしくお願いします！
00:25:47	モチ子 安倍川:	よろしくお願いします。
00:25:51	an63:	よろしくお願いいたします
00:25:52	岩﨑　洋子:	よろしくお願いします！
00:25:54	saori:	よろしくお願いします。
00:25:54	saeko:	よろしくお願い致します。
00:25:56	沼氏。:	お願いします！！
00:25:57	こばやし:	よろしくお願いいたします。
00:25:57	Asuka:	よろしくお願いします😊
00:25:57	ＭＫ:	よろしくお願いいたします。
00:25:58	あきな:	授乳中なので終わってからカメラをオンにしても良いですか？
00:25:59	岡:	諸事情によりカメラONにすることができないのですが、
よろしくお願いいたします。
00:26:02	のあ:	よろしくお願いいたします
00:26:05	st.nt:	よろしくお願いします🙇‍♀️
00:26:08	iPhone:	よろしくお願いします！
00:26:08	なす:	よろしくお願いします！
00:26:08	miekoのiPhone:	よろしくお願いします
00:26:10	福田佳祐:	よろしくお願いいたします
00:26:11	美優:	よろしくお願いいたします。
00:26:11	Sumire Ishii:	体調不良のため画面オフで失礼いたします。
よろしくお願いいたします。
00:26:11	Noriko:	よろしくお願いします
00:26:12	Hikari:	よろしくお願いします
00:26:14	Riho:	よろしくお願いします！
00:26:16	かおる:	お願いします！
00:26:17	ひろこ:	おはようございます。よろしくお願いします。
00:26:18	mai:	よろしくお願いいたします。
00:26:18	ゆき:	よろしくお願いします
00:26:20	タマダ:	よろしくお願いします
00:26:20	an63:	カメラオンにはできませんがよろしくお願いいたします
00:26:23	Samsung SCG14:	宜しくお願いします
00:26:23	田中里奈:	👌
00:26:24	chika の iPhone:	よろしくお願いします！
00:26:24	西陰敏晴:	宜しくお願いします
00:26:25	iPad mini 7:	よろしくお願いします
00:26:26	Y:	よろしくお願いします！
00:26:26	Ri:	カメラはオフで参加でお願いいたします。
00:26:27	ochi shizue:	よろしくお願い致します
00:26:27	ゆう:	よろしくお願いします
00:26:27	萌奈:	よろしくお願いします
00:26:27	保田:	宜しくお願いします。
00:26:28	ひな:	よろしくお願いします！
00:26:28	宮澤:	よろしくお願い致します。
00:26:29	YURIE:	よろしくお願いします
00:26:30	Aya.:	よろしくお願いいたします！
00:26:31	m:	よろしくお願いいたします😊
00:26:32	ミヤタ:	よろしくお願いします
00:26:32	rika:	よろしくお願いします
00:26:33	めろにゃん:	よろしくお願いします
00:26:33	市子 廣渡:	よろしくお願いします
00:26:34	honami:	後ほどカメラオンにさせていただきます(>_<)
00:26:34	紳介:	よろしくお願いします！
00:26:34	佐藤 広哉:	カメラオンにはできませんがよろしくお願いいたします
00:26:35	樋口美幸:	よろしくお願いいたします
00:26:37	桃花:	よろしくお願いいたします🙇🏻‍♀️
00:26:37	UENO:	カメラオフになりますが、よろしくお願い致します。
00:26:37	堀川 なつ音:	よろしくお願いします
00:26:38	ゆうこ:	よろしくお願いします。
00:26:39	yuu:	カメラオフになってしまいますが、よろしくお願いいたします！
00:26:39	ひろこ:	オンには、出来ませんがよろしくお願います。
00:26:39	Yae:	よろしくお願い致します🙇
00:26:40	YUNA:	職場で参加しており、制服を着用しているのでカメラオフですがよろしくお願いします！
00:26:40	Sayaka_M:	よろしくお願いします
00:26:40	Jun:	よろしくお願いします。
00:26:41	nozomi:	よろしくお願いします
00:26:42	kayo:	よろしくお願いいたします。
00:26:42	遥:	お願いします🤲
00:26:43	chihiro:	よろしくお願いします。
00:26:43	せいな:	よろしくお願いします🙇‍♀️
00:26:44	よしえ:	よろしくお願いいたします
00:26:44	Kaz:	今日は顔出し🆖で申し訳ないです
00:26:45	小林あきこ:	よろしくお願いいたします。
00:26:45	Chiho.M:	よろしくお願いいたします。
00:26:46	小板:	よろしくお願いいたします。
00:26:47	Kuramoto:	😀
00:26:47	まゆみ:	よろしくお願いします
00:26:47	MAKINO:	よろしくお願いします。
00:26:48	さち:	よろしくお願いいたします
00:26:49	なす:	カメラオフになりますがお願いいたします
00:26:50	iPad mini 7:	はい
00:26:50	chai:	👍🏻
00:26:52	野尻:	カメラオフですがよろしくお願いします
00:26:52	PC:	よろしくお願いいたします。
00:26:52	tama:	カメラオンにはできませんが、よろしくお願いいたします
00:26:53	北川さき:	よろしくお願いします。
00:26:53	Sachie Ogawa:	よろしくお願いします。
00:26:54	SAKI:	よろしくお願い致します
00:26:55	吉田 栄:	よろしくお願いいたします
00:26:55	なつみ:	よろしくお願いします😀
00:26:55	MIYAZAWA:	よろしくお願いいたします。
00:26:55	reina:	よろしくお願いします
00:26:56	nemezawa yohei:	☺️
00:26:56	lisa S White:	よろしくお願い致します。
00:26:58	ITOU:	よろしくお願いします
00:26:58	弥生:	よろしくお願いします
00:26:58	ひまり:	よろしくお願いいたします🙏
00:26:58	Miki:	よろしくお願いします。
00:26:59	大草香織:	よろしくお願いします🙇
00:26:59	achan:	よろしくお願いします。本日子ども体調不良にてそばにいるためカメラオフで参加いたします。
00:26:59	Zoomユーザー:	よろしくお願いします
00:27:00	ゆる:	よろしくお願いします！
00:27:00	nahoko:	すみません、事前にお伝えしておりますが、インフル罹患中のため画面オフおよびあまりコメントできないと思います。申し訳ありません。
00:27:01	石川千菜美:	よろしくお願いいたします。
00:27:02	ひろこ:	😀
00:27:03	きつみかなり:	よろしくお願いします
00:27:03	yuuri:	はい！
00:27:05	tomo:	赤ちゃんいながらですがよろしくお願いいたします
00:27:05	tsubasa:	宜しくお願い致します
00:27:06	京　紅葉:	よろしくお願いします
00:27:06	R:	子どもいるのでカメラオフですみません。
00:27:06	やま:	よろしくお願い致します
00:27:07	市子 廣渡:	👌
00:27:08	しお:	カメラオンはできませんが、宜しくお願いします。
00:27:10	ayn:	よろしくお願いします☺️
00:27:10	🐴🦑:	👌
00:27:12	坂本:	☺️
00:27:12	keiko :	宜しくお願い致します。
00:27:12	Ayami Mori:	よろしくお願いいたします🙆
00:27:12	まるまるのiPhone:	カメラオフですが頑張って勉強します。
00:27:13	ゆい:	Reacted to "👌" with 👌
00:27:13	サキスラー:	よろしくお願い致します
00:27:15	inada:	よろしくおねがいします！
00:27:17	keiko :	宜しくお願い致します。
00:27:18	なな:	よろしくお願いします！
00:27:22	mo:	よろしくお願いします😊
00:27:28	chihiro:	🙇‍♀️
00:27:30	RINA:	よろしくお願いします🙇
00:27:30	Samsung SC-51E:	お願いします
00:27:31	iPhone (6):	👌
00:27:31	mika:	よろしくお願いします。
00:27:34	古賀:	よろしくお願いいたします🤲
00:27:34	mikuho tajima:	よろしくお願いします！
00:27:40	まゆみ:	ミネストローネ
00:27:40	Jun:	バナナです
00:27:40	Kana:	☕️
00:27:41	Ri:	パンです
00:27:41	麻耶 外川:	オートミール
00:27:41	みさき:	パン🍞
00:27:41	mikuho tajima:	ほうれん草カレー
00:27:41	古賀:	バームクーヘン
00:27:42	tsubasa:	パン
00:27:42	chai:	みかんです
00:27:42	natsumi:	puroteinn
00:27:42	🩵:	食べません
00:27:42	m:	サンドイッチです
00:27:42	Yuka:	オートミール🥣
00:27:42	Riho:	おかゆ
00:27:42	ひな:	おにぎり
00:27:43	なな:	ミニワンのパンです！
00:27:43	kayo:	パン
00:27:43	さな:	カレーライス
00:27:43	保田:	目玉焼き🍳
00:27:43	みゆ:	おにぎり
00:27:43	松下尚士:	カレー
00:27:43	E:	ぱん
00:27:43	Tanaka:	コーヒー
00:27:43	下田 達也:	お餅です！
00:27:43	たなか:	スープ
00:27:44	あやか:	パン、スクランブルエッグ
00:27:44	TAKYU:	クロワッサン
00:27:44	Haru:	ゆで卵
00:27:44	ひまり:	食べてません🍀
00:27:44	浅野恵里佳:	プロテインです
00:27:44	田中里奈:	パン
00:27:44	おけたに:	プロテイン
00:27:44	あいこ:	ミルクパン🍞
00:27:45	にゃん:	たまご
00:27:45	yoko y:	おにぎり食べました
00:27:45	Sumire Ishii:	シリアル
00:27:45	かず:	パン
00:27:45	なかむら:	サバを焼きました。
00:27:45	m:	味噌汁
00:27:45	藤原:	バナナ
00:27:45	かりん:	もずく
00:27:45	Kuramoto:	明太子トースト
00:27:45	mami:	コーヒー
00:27:45	岡:	納豆ごはん
00:27:45	reina:	パンとサラダ
00:27:45	吉田 栄:	おしるこ
00:27:45	ria:	パン🍞
00:27:45	YUNA:	焼きおにぎりとコーヒーです！
00:27:46	natsumi:	プロテイン
00:27:46	Chieko:	ホットミルク
00:27:46	natsumi:	トースト
00:27:46	タマダ:	かぼちゃ、ロールキャベツ、コーヒー
00:27:46	ゆる:	納豆ご飯
00:27:46	よこやま:	干し芋
00:27:46	ASAMI TAKEYAMA:	ヨーグルトバナナ🍌𓏸𓈒
00:27:46	yamakou:	クロワッサン
00:27:46	Zoomユーザー 原島唯香:	ホットドック
00:27:46	ゆめ:	食べてないです
00:27:46	Noriko:	みかん
00:27:46	ban:	味噌汁を食べました
00:27:46	Kiyoka Taira:	ヨーグルト
00:27:46	小林あきこ:	卵サンド
00:27:46	TOMOKO MIYAHIRA:	コーヒー
00:27:46	akari:	目玉焼き
00:27:46	nori:	ナン
00:27:46	an63:	パンです🥪
00:27:46	saori:	パン
00:27:47	やま:	ポタージュスープ
00:27:47	みなみ:	納豆ご飯とお味噌汁
00:27:47	mika:	おにぎり
00:27:47	めろにゃん:	朝ごはんは食べておりません。
00:27:47	iPhone (6):	キウイ
00:27:47	高橋こずえ:	やきもち
00:27:47	apachi_creator:	ごはん
00:27:47	MASAMI NITTA:	コーヒー
00:27:47	萌奈:	アサイーボウル
00:27:47	愛美:	黒ゴマ食パン
00:27:47	ゆうき:	サラダ
00:27:47	inada:	ロールパンとコーヒー
00:27:47	SERINA:	けんちん汁
00:27:47	舘柳智美:	納豆ご飯
00:27:47	mai:	お茶漬け
00:27:47	Zoomユーザー:	青汁
00:27:47	Ayami Mori:	コーヒー☕️
00:27:48	meguro:	おもち
00:27:48	yuuri:	米粉パン、コーヒー
00:27:48	ゆき:	カレーライス　昨日の残り
00:27:48	iPhone (2):	まだ食べてません
00:27:48	かな:	🍞
00:27:48	紳介:	目玉焼き
00:27:48	aki:	珈琲
00:27:48	mizuho:	ポタージュ
00:27:48	沼氏。:	サラダチキン
00:27:48	tama:	おにぎりです
00:27:48	八風(やふぅ):	カステラ
00:27:48	saeki:	折切り
00:27:49	SAKI:	わかめスープです
00:27:49	Asuka:	お茶漬け
00:27:49	mkcc:	パンオショコラ
00:27:49	中川真琴:	コーヒー
00:27:49	モチ子 安倍川:	クロワッサン
00:27:49	あいみ:	納豆ご飯
00:27:49	imamichi:	おにぎり
00:27:49	aokimanami:	パン
00:27:49	chiaki:	ミートドリア
00:27:49	ゆみ:	豚汁とクロワッサン🥐
00:27:49	Yuka:	和食
00:27:50	YUKA:	パン🍞
00:27:50	大草香織:	玄米
00:27:50	Manami Kim:	パン
00:27:50	achan:	ホットサンド
00:27:50	mさん:	たまご
00:27:50	kana:	パンとコーヒーです
00:27:50	静香:	ツナマヨおにぎり
00:27:50	ゆうこ:	バナナ
00:27:50	Miki:	ご飯、みそ汁です
00:27:50	ITOU:	パン
00:27:50	Yae:	パンとスープ
00:27:50	市子 廣渡:	白菜スープ
00:27:50	せいな:	納豆キムチ
00:27:50	まいこ:	お白湯
00:27:50	Kae:	フルーツ
00:27:50	Chikako Suzuki:	朝は食べません
00:27:50	nao:	パン
00:27:50	AYANE iPhone:	しゃけおにぎり
00:27:51	なす:	目玉焼きとお味噌汁とご飯です！
00:27:51	R:	プロテイン
00:27:51	Hikari:	小豆トースト
00:27:51	RS:	ベーグル
00:27:51	51chika:	ごはん、納豆、味噌汁
00:27:51	Mm:	卵かけご飯
00:27:51	honami:	コーヒー☕️
00:27:51	Tom's iPhone:	お味噌汁
00:27:51	ゆい:	パン
00:27:51	Chiho.M:	おにぎり！
00:27:51	ふるこ:	卵焼き
00:27:51	きつみかなり:	おにぎり
00:27:51	あ:	食べてません！
00:27:51	さち:	納豆ごはん
00:27:51	石川千菜美:	お正月に残ったお餅を食べました！
00:27:51	Nico☺︎︎:	スープ！
00:27:51	小林 茜:	味噌汁と納豆
00:27:52	もも:	パン🥐フルーツです
00:27:52	Sayaka_M:	卵かけご飯と味噌汁
00:27:52	Sachie Ogawa:	コーヒーだけです
00:27:52	永野みち代:	ご飯
00:27:52	はせがわ:	おにぎりとお味噌汁でした
00:27:52	MIYAZAWA:	おにぎり
00:27:52	yuu:	パン🥐
00:27:52	rika:	納豆ごはん
00:27:52	ANNA SUNADA:	🫖
00:27:52	サキスラー:	昨夜の残りのピザです。
00:27:52	KOMATSU MISUZU:	コーヒーのみです
00:27:52	yurinco:	サンドイッチ
00:27:52	Kaz:	サンドイッチとヨーグルト
00:27:52	rii:	おにぎり
00:27:53	ai:	食パン、コーヒー、茹で野菜
00:27:53	木野村　好美:	プロテインバーを食べました！
00:27:53	tomoko:	目玉焼きご飯
00:27:53	中村康予:	もち
00:27:53	tex:	ピザトースト
00:27:53	ゆうこ 梶原:	スムージー
00:27:53	弥生:	ご飯
00:27:53	Yoko iwasaki:	サプリとオオジル
00:27:53	mo:	ヨーグルト、コーヒー
00:27:53	遥:	バナナ🍌
00:27:53	C:	ヨーグルト
00:27:53	小板:	納豆味噌汁
00:27:54	松本 彰:	バナナ
00:27:54	りさ:	コロッケパンです😋
00:27:54	まるまるのiPhone:	白米と卵焼きとウインナー
00:27:54	野尻:	バナナとお茶です！
00:27:54	小暮美奈子:	卵雑炊
00:27:54	rina:	コーヒー
00:27:54	Aya.:	フルグラにヨーグルト
00:27:54	S. Yuko:	甘酒です
00:27:54	nozomi:	ごはんとゆで卵
00:27:54	ふじあい:	クロワッサン🥐
00:27:54	Mayuko:	納豆ごはん　味噌汁
00:27:55	Mukai:	スープ
00:27:55	saeki:	おりぎり
00:27:55	ochi shizue:	バナナとジャスミン茶
00:27:55	Zoomユーザー:	コーヒー
00:27:55	SAKI:	食べてないです
00:27:55	Mii:	パン
00:27:55	タニグチ:	納豆ごはん
00:27:56	まりな:	納豆ご飯
00:27:56	asami:	塩パン
00:27:56	PC:	パン
00:27:56	ばんび:	パン
00:27:56	koichi:	パン、ヨーグルト
00:27:56	iPhone:	ごはん 卵焼き トマト
00:27:56	j:	食べていません
00:27:56	あずさ:	パン
00:27:56	Aki:	バナナパン
00:27:57	reiko:	サンドイッチです！
00:27:57	fujii:	まだ食べていない
00:27:57	MAKINO:	サンドイッチ
00:27:57	ゆうこ:	ぜんざい
00:27:57	河井順子/B.T.ワングレイス:	わかめごはん
00:27:57	Zoomユーザー:	パンです
00:27:57	chihiro:	スティックパン
00:27:57	今井真子:	肉まん
00:27:58	ゆーきのiPhone:	エクレア
00:27:58	chihiro:	パン
00:27:58	nemoh:	パン・ヨーグルト
00:27:58	なつみ:	食べていません
00:27:58	坂本:	きな粉餅
00:27:58	Zoomユーザー:	昨晩の残りのシチュー
00:27:58	じゅんこ:	納豆定食♡
00:27:58	YURIE:	スープ、バナナ、コーヒーです
00:27:58	犬塚 利子:	納豆
00:27:58	宮澤:	リンゴとキウイとパン
00:27:58	桃花:	まだ食べてないです🥲
00:27:58	🐴🦑:	たべてないー
00:27:58	あゆみ:	たまごやき
00:27:58	まさこ:	食パン🍞
00:27:59	あむ:	おにぎり、卵スープ、肉じゃが
00:27:59	N 麻理奈:	食パン
00:27:59	kana:	パンとコーヒー
00:27:59	ともこ:	バナナパンケーキ
00:27:59	sho:	ご飯、昨夜の残りのすき焼き風煮
00:27:59	まりお（Mari）:	鮭のおにぎり、春雨スープ、りんご🍎
00:27:59	norikotakita:	チキンサンド
00:27:59	佐藤 広哉:	スムージー
00:27:59	Yori:	とろろとすじこ
00:27:59	あきな:	食べてないです
00:28:00	bu:	ぬか漬け
00:28:00	亜紀子:	パン😊
00:28:00	iPad mini 7:	食べてないです
00:28:00	HIROSHI HANAWA:	パン
00:28:00	i:	フルグラ
00:28:00	HITOMI:	目玉焼き
00:28:01	UENO:	米粉パンやサラダ
00:28:01	中田 翔大:	珈琲
00:28:01	のあ:	パン
00:28:01	浅野恵里佳:	プロテイン
00:28:01	♡まゆみ♡:	パンとほうれん草のスープです♡
00:28:01	まー:	チーズトーストとヨーグルト
00:28:02	Akemi:	和食
00:28:02	佐々木:	食パン🍞
00:28:02	恵理 関:	ヨーグルト
00:28:02	HANANO YANO:	子供の離乳食の残りの豆腐です
00:28:02	Ishikawa:	鍋
00:28:02	aya:	ゼリー
00:28:02	かおる:	厚揚げです
00:28:02	岡本綾:	おにぎり
00:28:02	nemezawa yohei:	妻の煮魚
00:28:03	Hikari Miura:	たべてないです
00:28:03	hiroko:	ヨーグルト
00:28:03	美優:	緑のたぬき
00:28:04	北川さき:	ハヤシライス
00:28:04	まみこ あべ:	バナナ
00:28:04	nori:	オイコス
00:28:04	ayn:	バナナ、パン
00:28:04	Samsung SCG14:	たまごかけご飯
00:28:05	ちか:	ベーコンチーズのホットサンドです！
00:28:05	st.nt:	トーストとプロテイン、ゆで卵
00:28:05	かな:	バナナ🍌
00:28:05	よこやま　みねこ:	おにぎり
00:28:05	non:	朔日の残りです。
00:28:06	OGAWA:	お水
00:28:06	黒滝 三千代:	食べてない
00:28:06	よしえ:	食パン　　ヨーグルト　コーヒー　バナナ
00:28:06	eriko:	フランスパンとコーヒーです
00:28:07	青木:	サンドイッチ
00:28:07	ちえみ:	プロテイン　バナナ
00:28:07	SAKI:	食べてないです
00:28:07	miekoのiPhone:	まだ食べてません
00:28:08	Ruri:	マッシュルームソテー
00:28:08	ミヤタ:	トースト＋シナモンパウダーにコーヒー
00:28:09	ともこ.U:	味噌汁
00:28:09	オノデラ:	ホットケーキ
00:28:10	eriko:	mada
00:28:10	いずみえりか:	よろしくお願いいたします！
朝ごはんはマントウです☆
00:28:10	Kunie Akiyama:	コーンスープ、パン、カフェラテ
00:28:11	nakayama:	ご飯と味噌汁です
00:28:11	えり:	鮭チャーハン
00:28:11	田中:	納豆
00:28:11	堀川 なつ音:	白湯のみです
00:28:12	こばやし:	お味噌汁
00:28:12	しお:	パンとコーヒーです。
00:28:13	YUU:	ぱん
00:28:13	Nakanishi:	おにぎり
00:28:14	たいせい:	パン🍞
00:28:14	YUKO IKEDA:	鮭
00:28:15	椙山あかね:	ヨーグルト
00:28:15	徳部 未有:	キムチリゾット
00:28:17	m:	まだです
00:28:18	eriko:	食べれていないです
00:28:18	塩さん:	パン
00:28:20	Zoomユーザー:	パンです
00:28:21	omochi:	塩パン
00:28:23	tomoko　t:	牛飯
00:28:23	keiko :	スープ
00:28:24	kanayan:	パン
00:28:26	keiko :	スープ
00:28:28	Naho:	フルーツサンドイッチ
00:28:38	ちえみ:	おはようございます
00:28:39	saeko:	卵かけご飯
00:28:40	yuu:	おはようございます
00:28:41	Samsung SCG14:	おはようございます
00:28:41	石川千菜美:	おはようございます。
00:28:42	Mii:	おはようございます
00:28:42	aki:	おはようございます。
00:28:42	あやか:	お願いいたします
00:28:43	m:	おはようございます！お願いします！
00:28:44	meguro:	おはようございます
00:28:44	愛美:	おはようございます☀
00:28:46	YUNA:	おはようございます！よろしくお願いします
00:28:46	田中里奈:	👌
00:28:47	桃花:	お願いいたします🙏
00:28:47	めろにゃん:	おはようございます
00:28:47	かず:	おはようございます
00:28:47	yamakou:	届いてます
00:28:48	chihiro:	👏
00:28:50	ひろこ:	😊
00:28:52	塩さん:	よろしくお願いいたします。
00:28:52	小板:	おはようございます！
00:29:05	nao:	お願いいたします。
00:29:06	meguro:	よろしくお願いいたします。
00:29:12	かな:	😄
00:29:16	にゃん:	よろしく
00:29:29	石川千菜美:	よろしくお願いいたします！
00:29:31	Akina Kuwkta:	よろしくお願いします
00:30:17	aya:	🙇🏻‍♀️‪‪
00:30:42	Kunie Akiyama:	👌
00:31:01	chai:	笑
00:31:02	美優:	😂
00:31:03	めろにゃん:	😂
00:31:07	Mm:	🤣🤣🤣
00:31:08	Aya.:	🤣🤣🤣
00:31:09	愛美:	笑いました
00:31:10	桃花:	🤣
00:31:10	nemezawa yohei:	すでにボケてます
00:31:11	岡:	😂
00:31:11	iPhone (6):	😂
00:31:12	石川千菜美:	😂
00:31:13	小林あきこ:	🤣
00:31:13	eriko:	そのほうが飽きずに聞きやすいです！！
00:31:13	さな:	🤣🤣🤣
00:31:15	あむ:	😆
00:31:15	美優:	ꉂ🤣𐤔
00:31:16	saori:	😂
00:31:17	あずさ:	🤪
00:31:18	Asuka:	🤣
00:31:19	あいこ:	生後5ヶ月の子どもの育児をしながら参加してるのでカメラオンは厳しいです。すみません。
00:31:19	あきな:	☺︎
00:31:20	よこやま:	😂
00:31:20	iPad mini 7:	🥹
00:31:21	めろにゃん:	仲間です😂
00:31:21	ochi shizue:	🤣
00:31:21	♡まゆみ♡:	🥰
00:31:22	meguro:	Reacted to "🥰" with 😂
00:31:24	青木:	😂
00:31:24	Levela運営:	Reacted to "生後5ヶ月の子どもの育児をしながら参加し..." with 👍
00:31:25	aya:	🤣
00:31:25	あやか:	😂
00:31:25	aki:	最高です
00:31:26	木野村　好美:	😊
00:31:26	TOMOKO MIYAHIRA:	888888
00:31:26	YUNA:	😂
00:31:26	yuu:	😂
00:31:27	く:	👌
00:31:27	大草香織:	🤣🤣
00:31:28	下田 達也:	🤣
00:31:28	かな:	🤓
00:31:28	まりな:	😂
00:31:29	mika:	😆
00:31:29	YUKA:	😂
00:31:29	ちえみ:	🤣
00:31:30	kana:	笑
00:31:30	Ri:	😝
00:31:31	Zoomユーザー:	👍
00:31:32	野尻:	☺️
00:31:32	のあ:	🤣
00:31:33	もも:	😂
00:31:33	tsubasa:	😳
00:31:33	Kaz:	そーゆーの好きです‼️
00:31:34	Nakanishi:	😁
00:31:34	タニグチ:	☺️
00:31:34	i:	Reacted to "😝" with 😂
00:31:34	なす:	🤣
00:31:35	みなみ:	🤣
00:31:35	いずみえりか:	🤣
00:31:35	TOMOKO MIYAHIRA:	😍
00:31:35	Chiho.M:	😂
00:31:35	かな:	😄
00:31:36	きつみかなり:	😂😂
00:31:36	meguro:	Reacted to "😄" with 👍
00:31:36	HANANO YANO:	Reacted to "😆" with 😂
00:31:37	Hikari Miura:	😆
00:31:37	i:	Reacted to "😂😂" with 😂
00:31:37	chai:	👍🏻
00:31:38	ゆう:	😂
00:31:38	まゆみ:	😂
00:31:38	mo:	😂
00:31:38	保田:	😂
00:31:39	ひろこ:	😊😊
00:31:39	たなか:	😆
00:31:40	Haru:	😆
00:31:40	i:	Reacted to "👍🏻" with 😂
00:31:41	まるまるのiPhone:	🤣
00:31:42	静香:	最高です！
00:31:42	SAKI:	😆
00:31:43	Samsung SCG14:	🤣
00:31:43	田中里奈:	😊
00:31:44	mami:	😚
00:31:45	よしえ:	😁
00:31:45	かおる:	😄
00:31:45	ko-ta:	🌟
00:31:46	しお:	🤣
00:31:46	i:	Reacted to "😚" with 😂
00:31:46	ゆーきのiPhone:	🫡
00:31:46	SAKI:	😹
00:31:47	Mii:	関西人最高！
00:31:48	Aki:	🤣
00:31:48	Chikako Suzuki:	🫶🤭
00:31:48	あきな:	☺︎
00:31:48	Akemi:	笑笑
00:31:50	ban:	☺️
00:31:51	Yori:	🥰
00:31:51	Ayami Mori:	😆
00:31:53	MIYAZAWA:	私も関西人です
00:31:57	C:	🤣
00:31:58	aokimanami:	🤩
00:31:59	st.nt:	😊
00:32:01	Zoomユーザー:	Reacted to "私も関西人です" with ☺️
00:32:06	ひろこ:	🙆🏻
00:32:07	りさ:	🤣
00:32:09	MIYAZAWA:	😂
00:32:12	achan:	😆
00:32:13	m:	👍
00:32:16	亜紀子:	👌
00:32:19	Akemi:	🫡
00:32:44	京:	○
00:32:46	Yoko iwasaki:	A
00:32:46	yoko y:	A
00:32:47	ちえみ:	A
00:32:47	Ayami Mori:	A
00:32:47	Ri:	A
00:32:47	mai:	A
00:32:47	Riho:	A
00:32:47	Asuka:	A
00:32:47	achan:	A
00:32:47	♡まゆみ♡:	A
00:32:47	桃花:	A
00:32:47	福田佳祐:	B
00:32:47	m:	A
00:32:48	Jun:	A
00:32:48	みなみ:	B
00:32:48	Haru:	A
00:32:48	MASAMI NITTA:	A
00:32:48	kanayan:	A
00:32:48	佐藤 広哉:	A
00:32:48	まさこ:	A
00:32:48	mikuho tajima:	A
00:32:48	黒滝 三千代:	A
00:32:49	なす:	A
00:32:49	meguro:	A
00:32:49	あやか:	A
00:32:49	小板:	A
00:32:49	Mii:	A
00:32:49	YUNA:	A
00:32:49	nozomi:	a
00:32:49	めろにゃん:	A
00:32:49	のあ:	A
00:32:49	木野村　好美:	A
00:32:49	an63:	A
00:32:49	松下尚士:	A
00:32:49	古賀:	A
00:32:49	Miki:	A
00:32:50	SAKI:	B
00:32:50	S. Yuko:	A
00:32:50	Yori:	A
00:32:50	m:	A
00:32:50	YURIE:	a
00:32:50	まゆみ:	A
00:32:50	ひまり:	a
00:32:50	natsumi:	A
00:32:50	Sayaka_M:	B!
00:32:50	mo:	A
00:32:50	nemoh:	A
00:32:50	かおる:	A
00:32:50	タニグチ:	A
00:32:50	iPhone (2):	A
00:32:50	lisa S White:	A
00:32:50	美優:	A！
00:32:50	TOMOKO MIYAHIRA:	あ
00:32:50	🐴🦑:	A
00:32:51	愛美:	A
00:32:51	mkcc:	A
00:32:51	mizuho:	A
00:32:51	ふるこ:	A
